2889,,,,2864.896611002
124,,,,
327,,,,
12668,,,,
1551,,,,
778,,,,
144,,,,
5892,,,,
592,,,,
3545,,,,
796,,,,
244,,,,
127,,,,
1111,,,,
7436,,,,
3861,,,,
926,,,,
7790,,,,
560,,,,
1489,,,,
13257,,,,
377,,,,
10610,,,,
1603,,,,
837,,,,
13298,,,,
9980,,,,
4937,,,,
1400,,,,
7100,,,,
1040,,,,
1453,,,,
6169,,,,
1055,,,,
5447,,,,
3719,,,,
643,,,,
1249,,,,
330,,,,
560,,,,
1029,,,,
2334,,,,
4256,,,,
2414,,,,
586,,,,
15459,,,,
18736,,,,
8167,,,,
4424,,,,
11559,,,,
3484,,,,
896,,,,
2046,,,,
1217,,,,
224,,,,
5747,,,,
1385,,,,
5736,,,,
5305,,,,
10711,,,,
746,,,,
761,,,,
150,,,,
2228,,,,
1111,,,,
819,,,,
9841,,,,
454,,,,
589,,,,
2087,,,,
3619,,,,
12506,,,,
910,,,,
8064,,,,
5343,,,,
2249,,,,
598,,,,
8100,,,,
6128,,,,
563,,,,
407,,,,
616,,,,
6201,,,,
907,,,,
4191,,,,
375,,,,
528,,,,
940,,,,
3086,,,,
655,,,,
707,,,,
7371,,,,
268,,,,
434,,,,
6172,,,,
1282,,,,
943,,,,
5497,,,,
2438,,,,
1173,,,,
3604,,,,
6349,,,,
646,,,,
19441,,,,
215,,,,
15061,,,,
7737,,,,
4633,,,,
251,,,,
6473,,,,
1147,,,,
613,,,,
1126,,,,
581,,,,
8930,,,,
4271,,,,
908,,,,
592,,,,
545,,,,
546,,,,
4242,,,,
566,,,,
11740,,,,
5391,,,,
236,,,,
147,,,,
8506,,,,
18757,,,,
156,,,,
425,,,,
1247,,,,
560,,,,
1158,,,,
2326,,,,
2031,,,,
4138,,,,
2829,,,,
3322,,,,
183,,,,
413,,,,
1203,,,,
17867,,,,
1206,,,,
1255,,,,
534,,,,
1382,,,,
244,,,,
2497,,,,
3322,,,,
289,,,,
1654,,,,
577,,,,
12048,,,,
1998,,,,
636,,,,
409,,,,
577,,,,
1365,,,,
699,,,,
916,,,,
563,,,,
9272,,,,
25006,,,,
6148,,,,
5237,,,,
719,,,,
704,,,,
197,,,,
425,,,,
209,,,,
1828,,,,
2169,,,,
13360,,,,
784,,,,
366,,,,
189,,,,
1297,,,,
410,,,,
1008,,,,
139,,,,
436,,,,
1868,,,,
7914,,,,
221,,,,
887,,,,
10587,,,,
2107,,,,
345,,,,
522,,,,
560,,,,
1250,,,,
404,,,,
413,,,,
4848,,,,
784,,,,
1467,,,,
11173,,,,
230,,,,
10425,,,,
711,,,,
26588,,,,
737,,,,
2264,,,,
18486,,,,
808,,,,
1267,,,,
840,,,,
6599,,,,
592,,,,
934,,,,
3330,,,,
9836,,,,
9479,,,,
12535,,,,
705,,,,
996,,,,
442,,,,
1306,,,,
578,,,,
731,,,,
5514,,,,
604,,,,
354,,,,
619,,,,
136,,,,
218,,,,
286,,,,
483,,,,
1533,,,,
1371,,,,
1441,,,,
10398,,,,
590,,,,
578,,,,
330,,,,
11545,,,,
1544,,,,
725,,,,
257,,,,
1274,,,,
787,,,,
583,,,,
230,,,,
442,,,,
10923,,,,
566,,,,
197,,,,
4138,,,,
14472,,,,
1114,,,,
436,,,,
949,,,,
4972,,,,
725,,,,
581,,,,
424,,,,
595,,,,
448,,,,
421,,,,
389,,,,
4165,,,,
808,,,,
9311,,,,
784,,,,
896,,,,
230,,,,
413,,,,
4406,,,,
215,,,,
286,,,,
171,,,,
1300,,,,
551,,,,
1492,,,,
201,,,,
4306,,,,
410,,,,
742,,,,
454,,,,
584,,,,
345,,,,
195,,,,
5155,,,,
280,,,,
1683,,,,
224,,,,
185,,,,
127,,,,
1359,,,,
3186,,,,
1330,,,,
366,,,,
445,,,,
1975,,,,
734,,,,
442,,,,
946,,,,
6897,,,,
1489,,,,
4624,,,,
11035,,,,
1247,,,,
8895,,,,
1314,,,,
3100,,,,
926,,,,
401,,,,
1509,,,,
1200,,,,
713,,,,
1933,,,,
4026,,,,
445,,,,
710,,,,
560,,,,
4721,,,,
227,,,,
566,,,,
763,,,,
1403,,,,
9096,,,,
7029,,,,
251,,,,
1930,,,,
596,,,,
3563,,,,
790,,,,
613,,,,
451,,,,
168,,,,
3778,,,,
404,,,,
189,,,,
2661,,,,
230,,,,
592,,,,
584,,,,
9532,,,,
15595,,,,
5653,,,,
1615,,,,
434,,,,
837,,,,
557,,,,
4076,,,,
1055,,,,
6213,,,,
9057,,,,
445,,,,
209,,,,
651,,,,
207,,,,
872,,,,
5541,,,,
693,,,,
369,,,,
380,,,,
14168,,,,
6756,,,,
566,,,,
356,,,,
266,,,,
239,,,,
3466,,,,
1751,,,,
1615,,,,
4409,,,,
194,,,,
410,,,,
2158,,,,
3531,,,,
1335,,,,
5452,,,,
763,,,,
1235,,,,
412,,,,
8028,,,,
695,,,,
18453,,,,
799,,,,
478,,,,
843,,,,
1727,,,,
386,,,,
386,,,,
322,,,,
1303,,,,
330,,,,
8005,,,,
1689,,,,
133,,,,
879,,,,
141,,,,
127,,,,
142,,,,
413,,,,
10952,,,,
3063,,,,
7754,,,,
1044,,,,
4080,,,,
5638,,,,
2547,,,,
2590,,,,
1315,,,,
168,,,,
507,,,,
13363,,,,
8220,,,,
749,,,,
710,,,,
1323,,,,
592,,,,
6997,,,,
330,,,,
26527,,,,
1441,,,,
292,,,,
418,,,,
2655,,,,
3941,,,,
831,,,,
595,,,,
466,,,,
330,,,,
964,,,,
10436,,,,
3941,,,,
274,,,,
1170,,,,
2322,,,,
2514,,,,
